tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1941868,326423,True,Wed Oct 18 16:03:03 +0000 2017,@AzureSupport No error. Just don't know how to link the PAID at https://t.co/cbBjjcG6sh to the current instances at customsearch.ai,,1941866
2248294,655158,True,Fri Nov 10 19:04:08 +0000 2017,@AzureSupport Both Issues resolved together thanks for support. #Azureforsure,,2248293
1126176,385533,True,Sun Oct 15 13:59:08 +0000 2017,"@azuresupport #azhelp: All our node servers inside the VMs cannot be reached. We found some new Rules added ""DENY"". How do we delete this? https://t.co/bb3XC7PbFx",1126173,
703470,AzureSupport,False,Thu Nov 23 16:56:55 +0000 2017,@147518 We have found some documentation that might help: https://t.co/ucDwFeOWSz ^RS,703469,703471
229937,170789,True,Tue Oct 03 12:39:20 +0000 2017,@AzureSupport is there a way to get the new #CognitiveServices icons as SVG as shown below? Need to update my infographic real quick ;) https://t.co/ZQDIcV3do4,229936,
139724,AzureSupport,False,Sun Nov 26 08:26:39 +0000 2017,@147517 No problem. Feel free to keep us updated. ^BG,,139723
2365861,AzureSupport,False,Mon Nov 13 22:08:38 +0000 2017,@682980 Here's some documentation about Azure backup that might be a good resource for you: https://t.co/4xiQADQjgV ^JI,,2365862
2028450,AzureSupport,False,Mon Nov 06 21:26:05 +0000 2017,"@599857 Hello! Are you still experiencing any issues? If so, please DM us your Service, Region and SubID. Thank you! ^MH
 https://t.co/EYpi1mphGM",,185588
399454,AzureSupport,False,Tue Nov 14 16:55:52 +0000 2017,@210445 Interesting. Could you please post this here:  https://t.co/U1BAxPBmjn  and send us the link? We would like to have an engineer take a look.  ^RS,399453,
1268766,417080,True,Fri Oct 27 05:28:41 +0000 2017,@AzureSupport please check private messgae!,,1268765
1690206,AzureSupport,False,Mon Nov 06 20:18:35 +0000 2017,"@513126 We can reply in English and will try translating. Can you Direct Message us details on the issue?  ^AS
 https://t.co/EYpi1mphGM",1690205,1690207
1084678,AzureSupport,False,Mon Oct 23 17:41:55 +0000 2017,"@375867 Hi, what region do you have Azure Functions deployed to? ^JI",1084679,1084680
1706596,517202,True,Mon Nov 06 21:27:50 +0000 2017,Ihave tried to sign up to Microsoft azure with my prepaid visa $ 1$ was detected without completing subscription. @azuresupport #azcommunity,1706593,
408339,AzureSupport,False,Mon Oct 09 22:28:49 +0000 2017,"@212334 Oh good, can you direct message us your ticket number? We can take a look at the status for you. https://t.co/SS2AcJOEWS ^RC",408340,408337
33096,123323,True,Wed Nov 01 17:19:51 +0000 2017,@AzureSupport Done: https://t.co/undmq5SNx6,"33098,33099",33095
1554181,443935,True,Tue Oct 17 03:41:03 +0000 2017,@AzureSupport Just tried same thing with the #VS2015 SSDT and it works so it looks like a bug in the #VS2017 SSDTBI Preview tools. Same thing with other #AzureFeaturePackForSSIS components.,"1554183,1554184",1554180
2232031,651252,True,Fri Nov 10 16:13:28 +0000 2017,@azuresupport #azTechHelp az aks create -n MyServices -g MyKubernetes --generate-ssh-keys returns error,2232030,
2399323,690422,True,Fri Oct 20 11:14:51 +0000 2017,@AzureSupport I now want to understand limitations of this approach. Please help.,2399325,2399320
1128608,AzureSupport,False,Tue Oct 24 11:05:08 +0000 2017,@386053 Are you seeing the same issues on other browsers? ^AL,1128610,1128606
1024459,362432,True,Mon Oct 23 21:31:22 +0000 2017,"@AzureSupport Unfortunately, I've not resolved! https://t.co/ioR7qQtiPv","1024458,1024460",1024461
2591832,AzureSupport,False,Fri Nov 17 01:59:35 +0000 2017,@734055 Sometimes there can be an authentication or firewall issue. Here is some documentation https://t.co/rSZ0kX4z7Z ^SE,2591833,2591831
402526,AzureSupport,False,Mon Oct 09 20:25:14 +0000 2017,@211220 Could you please send us the link to the created post so that we may alert the LUIS team? ^PB,402527,402524
670250,AzureSupport,False,Thu Nov 23 05:36:27 +0000 2017,@279873 Please help us improve the Azure experience. It'll take less than a minute: https://t.co/4BbVhmUgT9 ^DO,670251,670252
1225045,407405,True,Wed Oct 25 15:45:43 +0000 2017,@AzureSupport I have an immediate billing question I am looking to get resolved. I have also submitted a ticket! Can you please help?!,1225044,
2945993,813738,True,Wed Nov 29 15:22:36 +0000 2017,@AzureSupport - two strange issues with two separate clients this morning. Both started in the early morning (3-5am EST) and both seem to deal with deployments. Is it even possible that the last deploy to a site could be accidentally run again automatically?,2945992,
2108026,AzureSupport,False,Wed Nov 08 00:59:47 +0000 2017,"@622010 Could you please direct message us with more information including your sub ID and region?  ^DO
 https://t.co/EYpi1mphGM",,2108027
2232035,AzureSupport,False,Fri Nov 10 15:24:54 +0000 2017,@651254 Could you DM us with some more information on your question? ^MB,,2232036
1796534,AzureSupport,False,Fri Oct 13 19:28:00 +0000 2017,"@377406 We try to translate the best that we can, but can only respond in English. Please DM us more details. ^RS
 https://t.co/EYpi1mphGM",,1796535
361675,201658,True,Sun Oct 08 17:39:41 +0000 2017,@AzureSupport Can u help any of ur sales executive to call?? trying for laat 1 month,361671,
2565309,AzureSupport,False,Thu Nov 16 18:32:03 +0000 2017,"@727843 Could you please direct message us with more information about what you are seeing?  ^PB
 https://t.co/EYpi1mphGM",,2565310
999662,356701,True,Tue Oct 24 22:32:29 +0000 2017,@AzureSupport Thanks. https://t.co/erXpXelTsr,"999664,999665",999661
2788872,AzureSupport,False,Tue Nov 21 18:59:55 +0000 2017,@240068 That is very strange indeed. Someone in technical support will have to take a look. ^TW,2788871,2788873
2834685,AzureSupport,False,Mon Nov 27 14:00:52 +0000 2017,"@789073 @118056 We'd be happy to help, please feel free to send us more details :) ^DY",,2834686
985679,AzureSupport,False,Sat Oct 14 10:17:25 +0000 2017,@353623 are some details on https://t.co/VME5pj13xu and https://t.co/wYGPQ2m36a that may help with this kind of error.  2 ^FC,,985676
2530188,AzureSupport,False,Mon Oct 30 09:48:32 +0000 2017,"@578312 We think you will find this document helpful: 
https://t.co/hFAzZmrIuN  ^PC",,2530189
754804,AzureSupport,False,Fri Oct 13 14:34:27 +0000 2017,@297845 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^PB,,754803
2535135,AzureSupport,False,Thu Nov 16 07:39:16 +0000 2017,"@721276 Could you please direct message us with more information about what you are seeing? ^SN
 https://t.co/EYpi1mphGM",,2535136
2658953,AzureSupport,False,Sun Nov 19 00:31:15 +0000 2017,"@437020 Hey, what are you trying to achieve? ^DO",,2658954
703433,288054,True,Sat Nov 11 13:18:54 +0000 2017,@azuresupport #azTechHelp,703432,
607057,264262,True,Wed Nov 22 11:26:19 +0000 2017,@AzureSupport I'm having trouble connecting to databases hosted on Azure. Are there any issues related to the West Europe region at the moment?,607056,
2565295,727839,True,Thu Nov 16 18:40:45 +0000 2017,"@azuresupport #azhelp: I keep gettign an error when encoding files. Error, Adding Encoding job failed","2565294,2565296",
1699626,515430,True,Mon Nov 06 20:10:22 +0000 2017,What the hell is going on @AzureSupport @118056 #Azure #Microsoft. All cloud services are down. Cannot open support request.,1699624,
2328717,674322,True,Mon Nov 13 03:45:19 +0000 2017,@azuresupport #azTechHelp... cannot remote to server because of no public ip provided,2328716,
1701705,515952,True,Mon Nov 06 20:10:47 +0000 2017,We are seeing errors accessing Azure's status page every so often. @AzureSupport https://t.co/O5rY7isjzJ,"1701706,1701703",
238213,AzureSupport,False,Tue Oct 17 07:54:38 +0000 2017,@167153 At this moment we don't have any more information. You shouldn't be receiving any email from us at this point. ^FL,,238212
2328693,AzureSupport,False,Mon Nov 13 05:55:37 +0000 2017,@674316 We found some documentation that might help with troubleshooting that: https://t.co/E1OmFLotcS ^MM,2328692,2328694
893126,332067,True,Fri Oct 20 21:49:09 +0000 2017,@AzureSupport https://t.co/B7LCC5kCs5,893127,893125
689939,284893,True,Tue Oct 10 18:57:34 +0000 2017,"@AzureSupport ummm, after authoring this long post, I can't post it: ""Body text cannot contain images or links until we are able to verify your account.""","689941,689942",689938
2147530,631245,True,Wed Nov 08 20:49:45 +0000 2017,"@AzureSupport The title of the article is correct, however it seems to not say how to generate the csr.  I had come across this as well.  It seems I can use openSSL to create the .csr to use to get the cert from godaddy, I guess that is now what I need to find information on how to do.  thx","2147529,2147531",2147532
472770,AzureSupport,False,Fri Dec 01 13:11:43 +0000 2017,@147517 Can you confirm If you have received the email the engineers sent you this morning? ^NW,472771,472768
381166,206407,True,Mon Oct 09 09:01:55 +0000 2017,@AzureSupport Your link seems to point to a different kind of error. I described my problem in detail here: https://t.co/KNcU7vsDoQ,381165,381167
1713416,137802,True,Tue Nov 07 02:25:44 +0000 2017,@azuresupport #azhelp: I can't create DEVTEST Labs in EASTUS or Canada. https://t.co/fVTppcpoLC,1713415,
1320986,AzureSupport,False,Fri Oct 27 10:47:05 +0000 2017,@262703 Great! Thanks for the update. ^SN,,1320984
452487,AzureSupport,False,Thu Nov 30 22:13:08 +0000 2017,@222332 Hello. We are looking into this. Please stay tuned.  ^RS,452485,452489
1368710,121379,True,Fri Oct 27 22:35:51 +0000 2017,@azuresupport #azcommunity,"1368711,1368709",
2408385,AzureSupport,False,Tue Nov 14 15:29:05 +0000 2017,@459806 Interesting. Engineers usually respond within the same day however this is exceeded at times of high volume. ^AL,2408384,2408386
2929674,810456,True,Wed Nov 29 06:39:20 +0000 2017,"@azuresupport #azhelp: is the support service working ok? I have been waiting 4 days now for a response, you guys are usually fairly quick to get back in touch. I have a billing query outstanding",2929673,
16057,119523,True,Wed Nov 01 04:50:21 +0000 2017,"@AzureSupport Not exactly, but thanks.",16058,16056
913679,AzureSupport,False,Sat Oct 21 08:03:51 +0000 2017,"@336988 Just checking in to see if you created a forum post. If so, send us on the link and we can escalate this internally. ^BG",,913680
1096516,378754,True,Mon Oct 23 21:18:11 +0000 2017,.@AzureSupport is there any reason why only a few of the Github orgs I'm an owner of are showing up in deployment options for web apps?,"1096514,1096518",
2180276,AzureSupport,False,Thu Nov 09 15:30:58 +0000 2017,"@638900 Hi, happy to help. What is the error you are receiving? ^JI",2180275,2180277
2263480,AzureSupport,False,Sat Nov 11 04:07:20 +0000 2017,@219361 Hi there. Could you DM us with more information/screenshots of any error messages you are receiving? Thanks! ^SE,,2263481
523337,240927,True,Sat Dec 02 04:29:23 +0000 2017,"@azuresupport #azTechHelp  What is going on with Azure?  I thought I would give SQL 2017 machine learning a chance with my VS Enterprise subscription...  I cannot get anything to deploy, everything just seems to hang at just ""create resource"".  Not a great first impression...",523336,
1031480,AzureSupport,False,Tue Oct 24 23:07:37 +0000 2017,"@331860 After hearing from the engineers, it appears that this function is not available at this time, but may be added in the future. ^MM",,1031478
853815,322793,True,Fri Oct 20 15:27:25 +0000 2017,"@AzureSupport For example, the https://t.co/lGY2xbpF4y one.",853813,853817
1844700,552636,True,Tue Nov 07 13:39:52 +0000 2017,"@AzureSupport @552635 I'm in same situation. I click resource of SendGrid Account, happened nothing. loading loading loading....","1844703,1844704",1844699
853794,AzureSupport,False,Fri Oct 20 16:01:29 +0000 2017,"@149406 You're welcome, happy to help! ^JI",,853793
1236103,AzureSupport,False,Wed Oct 25 18:38:30 +0000 2017,"@409920 H, could you please provide us with more info about how it isn't working? ^JI",1236099,1236104
191179,160919,True,Tue Oct 03 19:28:13 +0000 2017,@AzureSupport No response yet....,191178,191180
892270,AzureSupport,False,Sat Oct 21 00:01:00 +0000 2017,@331860 We will look into this and get an answer to you shortly. ^MM,892269,892271
1157702,392327,True,Tue Oct 24 16:07:16 +0000 2017,@AzureSupport  I was trying to Scale Service Plan from S1 to S3 . I got alert tat the plan has changed but it is not reflecting. Pls help..,1157701,
191162,AzureSupport,False,Tue Oct 03 20:02:30 +0000 2017,"@160917 Got it, in that case we recommend filing a billing type support request via your portal here: https://t.co/heO4tfFVts ^JI",,191163
422129,AzureSupport,False,Tue Oct 10 09:59:54 +0000 2017,@215556 Can you please try this link: https://t.co/65tacVS1WK ^MB,,422128
1427478,451592,True,Sun Nov 26 01:20:04 +0000 2017,"@azuresupport #azTechHelp
Does Azure handle wordpress using the DIVI app",1427477,
728933,AzureSupport,False,Wed Oct 11 08:22:06 +0000 2017,"@294600 Could you Direct Message us with a screenshot of what you don't want to see? ^FL
 https://t.co/EYpi1mphGM",,728934
287285,AzureSupport,False,Fri Oct 06 14:55:43 +0000 2017,@184463 would like to connect you with an engineer: https://t.co/BhIYB8fAnp Send us the link and we'll escalate it internally.  2 ^DB,,287286
1715532,AzureSupport,False,Tue Nov 07 03:26:34 +0000 2017,"@519543 We'll translate as best we can, but can only respond in English. Can you DM us with more details? ^SE
 https://t.co/EYpi1mphGM",,1715533
1699533,AzureSupport,False,Mon Nov 06 20:51:51 +0000 2017,"@515395 Could you please DM us with your SubID, region and affected services? Thank you.  ^PB
 https://t.co/EYpi1mphGM",,1699534
1318055,427849,True,Fri Oct 27 08:24:51 +0000 2017,@AzureSupport Thank you for the clarification ☺️,1318057,1318054
386716,AzureSupport,False,Fri Oct 06 21:32:22 +0000 2017,@184464 Could you please Direct Message on what is being encountered? We did find the following info: https://t.co/5qHfMp233h ^RS,,386715
529792,AzureSupport,False,Sat Dec 02 09:27:07 +0000 2017,@242694 A forum engineer has replied to your post. Please have a look and reply to the thread if you need further assistance.  ^BG,,529793
459834,224261,True,Fri Dec 01 01:40:07 +0000 2017,@azuresupport #azTechHelp Recieving HTTP Error 502.5 - Process Failure on - https://t.co/kGR1gP3PrY without any changes made to the application on my end. Thoughts?,459833,
454928,AzureSupport,False,Thu Nov 30 23:20:06 +0000 2017,"@222983 We'll translate as best we can, but can only respond in English. We're reviewing your question and will have a response shortly. ^SE",454927,454929
2344804,678066,True,Mon Nov 13 14:00:55 +0000 2017,"I have an @49212 app hosted on @118056 app service, but every time I deploy fresh code I have to manually FTP the web.config over. Is there a less tedious way??","2344803,2344805",
607048,AzureSupport,False,Mon Nov 20 12:20:47 +0000 2017,@264260 Hi there. How can we help? ^SB,,607047
66494,AzureSupport,False,Tue Nov 21 15:27:23 +0000 2017,@131208 Could you post this on https://t.co/MMJ513u2tv and send us the link? We'll have an engineer take a look. ^SB,,66493
686512,283906,True,Thu Nov 23 12:58:17 +0000 2017,"@azuresupport #azTechHelp I posted my doubts about a DNS Server in the following url: https://t.co/NVrDtO4DCD , ty for your time.",686511,
143785,148515,True,Mon Nov 27 17:02:27 +0000 2017,@AzureSupport Yeh thanks,143787,143784
28817,AzureSupport,False,Wed Nov 01 10:38:52 +0000 2017,@122346 Can you please clarify if this is in relation to SQL data warehouse?  ^AL,28818,28819
425352,216198,True,Tue Oct 10 11:50:23 +0000 2017,"@AzureSupport when call is made, it returns this error randomly.. it works three, four days, then it does not work for few hours, and then it works again",425354,425351
194248,AzureSupport,False,Wed Oct 04 16:34:34 +0000 2017,"@161667 Are you receiving any error messages? If so, could you please send us a screenshot of the error and details if available? ^RS",,194249
633135,AzureSupport,False,Wed Nov 22 15:54:46 +0000 2017,"@270064 We heard from the team and they are looking into it. In the meantime, share your thoughts here: https://t.co/FSd94qIGmM  ^TW",,633136
547022,247227,True,Sat Dec 02 16:44:37 +0000 2017,@AzureSupport Hi. Trying to add a new Recovery Services Agent. When downloading vault key getting download error: 409 conflict as notification in Portal. Thoughts?,547021,
2913521,229301,True,Tue Nov 28 22:22:46 +0000 2017,"Hey @AzureSupport. There is something wrong in the AppInsights' keyboard help. ""Parse"" instead of ""Paste"", typo? https://t.co/lzvdk8OldL",2913520,
2033430,601260,True,Tue Nov 07 14:17:10 +0000 2017,@AzureSupport is everything ok for cloud services in Western Europe? Website available from some places but not others ...,2033429,
1277558,142639,True,Sat Nov 18 15:51:57 +0000 2017,"@AzureSupport The ESXi test host is now sadly offline (it died) now, is there a way of de-linking it from the Office365/Azure AD portal, I'd like to ""clean"" up my personal Office365 Business account now the Azure AD sync testing is over",1277557,1277559
194104,AzureSupport,False,Wed Oct 04 22:09:52 +0000 2017,"@161631 Hi, here's a forum post with some helpful links: https://t.co/PaVMLH2Zyl ^JI",194105,194106
1592941,AzureSupport,False,Fri Oct 20 06:24:01 +0000 2017,@489585 That's great to hear! Let us know if you have further concerns with this issue. ^DO,,1592940
2809299,783489,True,Wed Nov 22 06:11:51 +0000 2017,"@AzureSupport I tried to Maya rendering only one still image. I succeeded submitt job. The job was start. But the job took long time. I canceled it. What is wrong?
And Where is stocked rendering image ?",2809300,2809297
1699522,AzureSupport,False,Mon Nov 06 20:52:26 +0000 2017,@515390 We are investigating this now and will let you know as soon as we have more information. Thank you for your patience.  ^PB,,1699523
470712,AzureSupport,False,Fri Dec 01 07:54:19 +0000 2017,@227081 along with your region and subscription ID details and we will take a closer look: https://t.co/ObUanPWteA  2 ^FC,,470713
260290,177939,True,Thu Oct 05 20:53:12 +0000 2017,"@AzureSupport Thanks! That is where  started, but get Unable to establish connection using current proxy settings. Please verify current settings by...",260292,260289
1941875,AzureSupport,False,Wed Oct 18 16:02:10 +0000 2017,"@326423 Got it, and are you receiving an error when attempting to upgrade to a paid tier? ^JI",,1941867
16694,119687,True,Mon Oct 30 00:30:00 +0000 2017,@azuresupport #azTechHelp unable to connect to hyperledger virtual machine.  connect button is grayed out.,"16692,16703",
1826026,230383,True,Tue Nov 21 17:27:56 +0000 2017,"@AzureSupport That's what I said. 🤔 can do. I'll be doing some more investigating myself-- hate those ""unable to repro."" bugs. 🕷","1826024,1826028",1826029
383202,AzureSupport,False,Mon Oct 09 10:38:04 +0000 2017,@206797 This should be useful: https://t.co/5GUPU4ZO2E Have a look and let us know if it helps! ^SN,383203,383204
801456,310972,True,Thu Oct 12 15:38:35 +0000 2017,"@AzureSupport The Bing Spell Check API doesn't seem to be working outside the Microsoft console, it always returns no suggestion https://t.co/74w0IoUb9T","801455,801457,801458,801459",
2530967,AzureSupport,False,Thu Nov 16 08:48:22 +0000 2017,@482434 ISCSI is supported for VMware and Physical and HyperV scenarios. Please  1 ^SN,,2530965
836325,319077,True,Sat Oct 14 17:29:14 +0000 2017,@AzureSupport What can i do? System give me the numbers :),"836326,836327",836324
698511,286630,True,Wed Oct 18 16:07:09 +0000 2017,@AzureSupport what does the LinkCreationConflict error mean in IoT Hub? Can we get more details about this error?,"698512,698513,698510",
2227850,650268,True,Fri Nov 10 12:20:15 +0000 2017,@azuresupport #azTechHelp,2227849,
2563171,AzureSupport,False,Fri Nov 03 15:15:17 +0000 2017,"@727361 Could you please DM us with your region and SubID so we can take a closer look into this? Thank you.  ^PB
 https://t.co/EYpi1mphGM",,2563172
2328573,631246,True,Mon Nov 13 14:29:56 +0000 2017,"@AzureSupport Guys our Expressroute circuit is dead as a dodo in UK West, is there a known issue? In the portal it says our Expressroute circuit is unavailable. ""We are sorry, your ExpressRoute circuit is unavailable""",2328572,
1703557,AzureSupport,False,Mon Nov 06 21:54:54 +0000 2017,@469178 We're seeing signs of recovery. Can you confirm if services are returning for you? ^AS,,185595
235079,171985,True,Fri Oct 06 14:00:30 +0000 2017,"@AzureSupport Thanks, although I'm a bit further, is there anyone who could take a look at this post https://t.co/g6zWj5VcIA for the next related problem?",235080,235078
803786,311555,True,Thu Oct 12 16:47:11 +0000 2017,@AzureSupport Thanks for your quick reply. I have followed this example. I don't see any V2 related command like Set-AzureRmDataFactoryV2LinkedService.,803788,803785
978310,AzureSupport,False,Sat Oct 14 08:21:30 +0000 2017,@161654 Glad to know it helped a little. Can you give us this feedback by posting in this forum: https://t.co/UUJKeW13Ur ^BG,,978309
1444268,455140,True,Mon Oct 16 19:27:08 +0000 2017,@AzureSupport Thanks. I read that before I asked the question. Now can I get a answer that is not a link to a generic document?,1444269,1444267
185572,516427,True,Mon Nov 06 20:25:35 +0000 2017,@AzureSupport Your status page is not working.  500 Internal Server Error,1703571,185569
1699568,AzureSupport,False,Mon Nov 06 22:05:21 +0000 2017,@515404 Thanks for confirming! Appreciate your patience during this outage. ^AS,,1699567
1972411,AzureSupport,False,Wed Oct 18 17:34:22 +0000 2017,@584209 Hi what type of privileges do you have for the account? ^JI,1972410,1972412
1885741,AzureSupport,False,Mon Oct 23 09:48:14 +0000 2017,"@562472 We’d love to take a look with you. Could you direct message us? We'll send you some instructions. ^SN
 https://t.co/EYpi1mphGM",,1885742
633132,AzureSupport,False,Wed Nov 22 15:58:33 +0000 2017,"@270063 Hi, could you please direct message us a screenshot of what you are seeing? https://t.co/SS2AcJOEWS ^JI",633133,633134
1136432,387722,True,Tue Oct 24 08:58:52 +0000 2017,@AzureSupport Experiencing slow network affecting my traffic. Any known issues? Multiple regions.,1136431,
387500,207721,True,Mon Oct 09 13:42:09 +0000 2017,@azuresupport #AHD:V7Q2-JH8 hi. Any expected fix time for this issue?,387498,
423721,215874,True,Tue Oct 10 12:19:36 +0000 2017,"@AzureSupport Thank You. Please find below the link.
https://t.co/y4uUBsAYLE","423722,423723",423720
1650802,AzureSupport,False,Tue Oct 17 14:03:22 +0000 2017,@504188 Are you still seeing these issues? We're here if you need assistance. ^FL,,1650803
1793543,538987,True,Tue Oct 17 23:59:31 +0000 2017,@AzureSupport why new logo ??,1793542,
1031477,364075,True,Mon Oct 23 06:02:25 +0000 2017,@AzureSupport @331860 I would use AzCopy for large files. It supports resume,"1031478,1031479",1031475
639296,AzureSupport,False,Wed Oct 04 11:03:49 +0000 2017,@271651 We're looking into this and will keep you updated.  ^MB,,639297
1499399,AzureSupport,False,Fri Nov 03 14:35:27 +0000 2017,@468125 Could you possibly post what you are seeing here:  https://t.co/U1BAxPBmjn  and send the link so an engineer can assist? ^PB,,1499400
985680,AzureSupport,False,Sat Oct 14 10:17:24 +0000 2017,@353623 Are you seeing any particular errors or is the connection re-established after a period? There  1 ^FC,,985676
427711,AzureSupport,False,Tue Oct 10 13:06:07 +0000 2017,"@216352 Hi, how can we help you today? ^FL",427712,427713
1690213,513128,True,Mon Nov 06 20:05:05 +0000 2017,@AzureSupport @513129 FYI Going to that website doesn't help. https://t.co/bCXNFbNXmb,1690211,1690215
1275486,418569,True,Tue Oct 17 13:36:44 +0000 2017,@AzureSupport Already submitted a support ticket 4 hours before.,1275484,1275487
2011887,AzureSupport,False,Thu Nov 02 14:48:18 +0000 2017,@408508 This is likely related to ExpressRoute: https://t.co/ciO8Lm1IO6 ^TW,,2011888
2658938,749524,True,Mon Nov 20 12:44:43 +0000 2017,"@AzureSupport I modified my query a bit, paying attention to my parameters, but now it dies with 500 errors. https://t.co/UTdNIV6Nzn",2658939,2658937
749233,299102,True,Wed Oct 11 17:46:53 +0000 2017,@AzureSupport Jednak jest problem z moja subskrypcja nie widzi ze to bezplatna,752019,749232
1291601,AzureSupport,False,Mon Nov 06 19:10:54 +0000 2017,@422045 You can create a forum here: https://t.co/qNh43KCQcX . If you send us the link to  1 ^NA,,1291599
1441807,317640,True,Thu Nov 02 12:29:17 +0000 2017,"@AzureSupport Hello needs to be disabled after registering a new machine in AAD, but it does not work in 1709. It says my organization requires Hello.",1441809,1441806
2569563,728783,True,Mon Oct 30 16:26:25 +0000 2017,@AzureSupport number of devices that can be registered to an account ?,2569564,2569561
71151,131982,True,Mon Nov 27 17:03:01 +0000 2017,"@AzureSupport @131983 Thanks! Any help, @131983?",71149,71152
1657310,505677,True,Tue Oct 17 14:20:10 +0000 2017,"@azuresupport #azhelp: Trying to reset our Linux VM SSH config, but it seems to fail every time via portal and via PowerShell, any ideas?",1657309,
421867,AzureSupport,False,Tue Oct 10 09:40:17 +0000 2017,@215496 Just to check - did you post it on our forum? We are unable to open the link you have shared with us. ^MB,421868,421866
2578148,23873,True,Thu Nov 16 21:33:21 +0000 2017,@AzureSupport I tried that and the reply was 'read the document you're already reading'. But hey: give it a shot: https://t.co/HMtuOPiIi2,,2578147
2591857,734056,True,Fri Nov 17 01:37:22 +0000 2017,@AzureSupport Thanks a lot!,2591856,2591858
1479648,463593,True,Fri Nov 03 06:36:08 +0000 2017,"@AzureSupport .. the function should update the nuget package, unfortunately it still uses the 0.7.1 package. How do I trigger a NuGet Restore? @244430",1479647,1479649
1260071,AzureSupport,False,Sat Oct 28 13:06:47 +0000 2017,@174928 Just checking back in. Are you still experiencing the issue? Let us know. ^SB,,1260069
66551,AzureSupport,False,Tue Nov 28 17:47:41 +0000 2017,@131218 Hello. How can we assist today? ^RS,,66550
834768,318772,True,Fri Oct 13 07:50:24 +0000 2017,"@AzureSupport Will do, thanks. It was a great feature to find and start VMs on the go.",,834767
2423908,AzureSupport,False,Tue Nov 14 18:18:02 +0000 2017,@696116 What are you trying to do when you see this access denied message? Is the account you're using a global administrator? ^XZ,,2423909
260735,178074,True,Thu Oct 05 22:07:32 +0000 2017,@AzureSupport No,260737,260734
1109236,AzureSupport,False,Fri Oct 27 04:42:47 +0000 2017,@381778 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^DO,1109237,1109235
191184,AzureSupport,False,Mon Oct 02 16:02:19 +0000 2017,@160919 This post appears to have code for deserializing: https://t.co/n58jXxPrjk that may prove useful.  ^PB,191183,191185
1236122,AzureSupport,False,Wed Oct 25 22:39:35 +0000 2017,@409922 Have you seen the following post about Nested Virtualization in Azure: https://t.co/ucumORtoH1 ^JI,,1236121
2262200,AzureSupport,False,Fri Nov 17 13:44:39 +0000 2017,@658617 Just checking back in. Are you still experiencing the issue? Let us know. ^MB,2615021,2262199
159772,AzureSupport,False,Fri Nov 24 18:14:33 +0000 2017,@152801 Could you please post here: https://t.co/FbVx3Di4A0 and send us a link to the post so we can engage the CDN team on this? ^PB,159773,159774
1262884,415775,True,Thu Oct 26 10:43:36 +0000 2017,"@azuresupport SSH on linux web app. Oh man Its Microsoft, say they love it, but don't make it work at all. #Linux",1262881,
84089,134488,True,Thu Nov 30 13:48:39 +0000 2017,"@118056 I'm having serious issues running any java function on Azure Functions. Even the basic hello world times out after 5 min. I know it's an early preview, any support hints?","84088,84090",
1494074,AzureSupport,False,Fri Nov 03 10:50:21 +0000 2017,@466936 need to review this in more detail. Let us know if there are any additional concerns.  2 ^FC,,1494075
519645,239928,True,Sat Dec 02 01:58:37 +0000 2017,@azuresupport #azTechHelp have somo issues with Azure AD,519643,
194187,AzureSupport,False,Wed Oct 04 19:19:50 +0000 2017,@161654 a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  2 ^PB,,194188
787796,AzureSupport,False,Thu Oct 12 10:14:33 +0000 2017,@307902 url details and we will have our team review this in more detail.  2 ^FC,788412,787795
2538672,AzureSupport,False,Thu Nov 16 09:33:54 +0000 2017,@278116 @118056 @98492 Is this the extension you're referring to? https://t.co/2JfHHraRu8 Please try reinstalling and let us know how it goes. ^SN,2538673,2538674
1167550,AzureSupport,False,Tue Oct 24 18:43:14 +0000 2017,"@394620 Hi, are you receiving a particular error message? ^JI",1167551,1167552
2688888,756012,True,Sun Nov 26 23:15:18 +0000 2017,@AzureSupport Thanks you should see the link,2688890,2688887
49785,AzureSupport,False,Wed Nov 01 17:16:46 +0000 2017,@127142 Are you getting any error messages when this happens? ^TW,,49786
1677473,AzureSupport,False,Mon Nov 06 14:59:37 +0000 2017,@504191 Great. Have a lovely day. ^BG,1677474,1677475
885713,AzureSupport,False,Sat Oct 21 00:15:01 +0000 2017,@330313 Glad to have helped! Feel free to contact us again if you need further assistance. ^MM,,885711
2837476,AzureSupport,False,Mon Nov 27 15:12:15 +0000 2017,"@789070 Hi there, we're here to help. Could you provide us with more details about what you are seeing?  ^DY
 https://t.co/EYpi1mphGM",,2837477
909346,AzureSupport,False,Sat Oct 21 05:42:14 +0000 2017,@335996 We wanted to check back in and see if the documentation provided has helped you? Let us know!  ^DO,909347,909348
1699631,AzureSupport,False,Mon Nov 06 20:34:32 +0000 2017,"@515431 We are monitoring this. Could you please DM us with your SubID so we can look deeper into this?  ^PB
 https://t.co/EYpi1mphGM",,1699632
2561904,AzureSupport,False,Thu Nov 16 17:29:22 +0000 2017,"@279780 If you wouldn't mind posting to that forum, let's get an engineer looking into this.  ^PB",,2561905
