customer_tweet_id,customer_text,company_tweet_id,company_text,is_resolved
607059,@azuresupport #azTechHelp Hi Can you pls help me how to get remote access for Linux Machine.,607058,@264263 Just following up. Can you confirm if the forum provided has helped you? Let us know! ^AL,True
607062,"@azuresupport #azcommunity If I had 30 data disks identical in size attached to my Windows Azure VM, some used but some are not. I want to remove unsed ones, how do I identify which ones are safe to delete please?",607061,@264264 Just following up. Feel free to let us know if you still require assistance. We're here to help. ^AL,True
607066,@AzureSupport Yes it did; Thank you very much indeed &amp; apologies on missing out on the response. Thanks Again.,607065,@149406 Happy to help! ^SB,True
607068,"@AzureSupport Thanks, follow up question; if I need to switch from let's say D series to B is it possible in RI?",607067,@149406 We wanted to check back in and see if the documentation provided has helped you? Let us know!  ^DO,True
607073,@AzureSupport If I purchase RI; If my VM runs for 12 hrs a day would i still be billed for a year?,607072,@149406 Hi there. We're looking into your query about RI pricing and will get back to you soon with an answer. ^JN,True
607075,"@AzureSupport tks
next quetion please,
Face API PHP Quick Starts
https://t.co/hCOypmMLWR

where is this key   """"Ocp-Apim-Subscription-Key""""""     in azure porta my acount?",607074,@264265 Just following up. Can you confirm if the forum provided has helped you? Let us know! ^AL,True
607050,"@AzureSupport hi
how to close a suport request at azure portal?",607077,@264265 Hi there. You can email the engineer back directly if contact has been made and request the support case is closed.   ^SB,True
607080,@azuresupport comment puis modifier ou ajouter une nouvelle carte de paiment,607078,"@264266 We'll translate to the best of our abilities, but can only respond in English. Can you DM us with more details? ^SB",True
607082,"@AzureSupport so we have a couple of App Services that are affected by the storage problems. They are very slow at the moment, is this because of AppInsights?",607081,"@210439 Could you please direct message us with more information including your sub ID and region? ^SN
 https://t.co/EYpi1mphGM",True
607084,"Juggling logins for multiple @118056 accounts and subscriptions continues to suck ass. Google figured this out years ago, not sure why this is a stumbling block for MSFT?",607083,@264267 Just following up. Feel free to let us know if you still require assistance. We're here to help. ^AL,True
607088,"@AzureSupport I'm not the cloud account admin; I don't have access to that. Also, do you understand that the problem occurs with a MySQL server installed on a hosted VM and not on a provisioned Azure MySQL service? Are you offering support for a program the user has installed on a VM?",607086,@264268 Just following up. Feel free to let us know if you still require assistance. We're here to help. ^AL,True
607087,"@AzureSupport The cloud account admin should contact you; I told them. I don't have the information that you require. The problem still persists, though.",607089,@264268 Understood. Please feel free to keep us updated. ^AL,True
607092,"@264269 It's substantiated by personal experience. MySQL server installed on a physical machine works like charm. Same config on an Azure Windows VM produces random ""MySQL server has gone away"" errors. I wasted a week looking for an error in my code that could be causing it.",607091,"@264268 If you could DM us your SubID, we can have an engineer assist with this.  ^PB",True
607096,@azuresupport #azTechHelp,607095,"@264270 Just following up. Feel free to let us know if you still require assistance. We're here to help.
 ^AL",True
607099,@AzureSupport Thanks for your quick response! Posted! https://t.co/iGMIgC3eGf 😎,607101,@264271 Great! We'll get this raised up! ^TW,True
607099,@AzureSupport Thanks for your quick response! Posted! https://t.co/iGMIgC3eGf 😎,607102,@264271 A forum engineer has replied to your post. Please have a look and reply to the thread if you need further assistance.  ^BG,True
607103,@AzureSupport Hi! Is there a way to add my Secure Score from the Office Portal as an item on my Azure dashboard?,607100,@264271 We are investigating this and will have a response for you shortly.  ^SB,True
607106,"@AzureSupport Yes, as evidenced by the fact that no error message appears when loading the module in the screenshot I attached.",607104,@264272 We wanted to check back in to see if you have posted to our forum? Let us know! ^AL,True
607105,"@AzureSupport I have posted, to little avail. https://t.co/3LjKIwlD0A",607107,"@264272 Hmm. Can you send us your subscription ID in a private message? ^TW
 https://t.co/EYpi1mphGM",True
607105,"@AzureSupport I have posted, to little avail. https://t.co/3LjKIwlD0A",607108,@264272 A forum engineer has replied to your post. Please have a look and reply to the thread if you need further assistance.  ^BG,True
607111,"@AzureSupport Yes, I'm using 6.0.0-rc, as listed in the manual download instructions.",607110,"@264272 And to confirm, you've installed the module prior to trying to load it? ^JI",True
607113,@AzureSupport Any idea what I'm doing wrong? https://t.co/GEPgcgyh7Q,607112,"@264272 Hi, just to confirm, are you using the following PowerShell version: https://t.co/lGwpkBTVK8? ^JI",True
607115,@AzureSupport When .net 4.7.1 will be supported on azure websites?,607114,@264273 We wanted to check back in and see if the documentation provided has helped you? Let us know! ^AL,True
607119,@AzureSupport Thanks! looking into it.,607117,@264274 Just following up. Can you confirm if the documentation provided has helped you? Let us know!  ^AL,True
607118,"@AzureSupport It did not so far.. I tried to reinstall new VM a few times and every time, I get a black screen when I try to Remote log on it despite login access are correct... still trying to figure it out. Thanks for follow-up.",607120,@264274 Do you have access to Resource Health for your VM via the portal? ^JI,True
607118,"@AzureSupport It did not so far.. I tried to reinstall new VM a few times and every time, I get a black screen when I try to Remote log on it despite login access are correct... still trying to figure it out. Thanks for follow-up.",607121,@264274 Just checking in to see if you are still experiencing issues? ^BG,True
607123,@azuresupport #azTechHelp can't remote connect to my VM... I see the loading screen and it just keep loading without getting me to the desktop...,607122,"@264274 Hi, here's some documentation that may help: https://t.co/HUTliyfVii ^JI",True
604672,@azuresupport #azTechHelp,604673,@263740 Just following up. Feel free to let us know if you still require assistance. We're here to help. ^AL,True
609153,@118056 @AzureSupport I'll try again when I am not on a hotel wifi,609151,@264807 We’d love to take a look with you. Could you direct message us with more information about your issue?  ^AL,True
609152,@AzureSupport Works when I am tethered and not on hotel WiFi. Argg. It was an SSL issue. I hate it when hotels proxy things,609154,@264807 We certainly understand the frustration! Thanks for the update. ^AL,True
141681,@azuresupport #azhelp:Can you explain what this backup error is: The database compatibility level '12' is not within the supported range of 80 to 130,141682,@147959 The following forum posts should help: https://t.co/ZbcsmJ1qEf ^AL,True
609159,@azuresupport #azTechHelp,609158,@264808 Hi there. How can we help? ^SB,True
609163,Our website was down for 2 days. Now @AzureSupport seriously suggested we should use simpler dockerhub keyword. And that actually solved the issue. WTF!? (and why did it regress in the first place with the old pw???),609162,@120594 We are investigating this and will have a response for you shortly.  ^SB,True
609168,@azuresupport #azhelp:,609167,@264809 Hi there. How can we help? ^SB,True
609170,"@AzureSupport If I navigate to an elastic pool, then Recommendations, and click on a recommendation and pick ""View Script"", it shows a blank window. If I navigate to the database directly, and view recommendations, script is shown there. So elastic pools is broken somehow.",609169,@264810 We wanted to check back in to see if you have posted to our forum? Let us know and we will raise your link internally!  ^AL,True
609174,"@AzureSupport Hey, why is ""View Script"" for DB recommendations showing me a blank window? Would really like to see the script before applying.",609173,"@264810 Hi, could you please provide us with more information about this issue? ^JI",True
198142,"#azhelp: How to delete the Azure account? The account, not subscription. @AzureSupport @118056",198143,@162568 Go to https://t.co/2m7Pzhex0d and login using your Live Id. You'll see all your subscriptions there. Click on  1 ^TH,True
141684,@azuresupport #azcommunity I am testing all you CDN offering with Wp Super cache plugin for Wordpress and they are always more slow then without yours CDN. I don' have this result if I use cloudfront CDN. Why yours CDN are slowing my sites?,141685,@147960 Hi there. Could you post this on https://t.co/FbVx3Di4A0 and send us the link? We'll have an engineer take a look.  ^SB,True
612360,"@AzureSupport No, I deploy from a Github repo",612358,"@265636 Thanks, apologies for the delay, last question, are you trying to deploy a web app on Azure? ^DY",True
612359,"@AzureSupport Yes, I have a web app on Azure where I configured the deployment via Github like explained in here https://t.co/eIlwjGhxdl.  The msbuild config that isn't working is this https://t.co/Jjgz0hsJk3 . The files are copied but in the wwwroot folder.",612361,@265636 Can you post about this on  https://t.co/U1BAxPBmjn  and send us the link? We'll get it to an engineer to better assist. ^SN,True
612363,@AzureSupport Here's the link https://t.co/1XeRWvzGjs  thanks!,612364,"@265636 Thanks! We've just raised it to our engineers, keep an eye on your post for updates. ^SN",True
612363,@AzureSupport Here's the link https://t.co/1XeRWvzGjs  thanks!,612365,@265636 A forum engineer has replied to your post. Please have a look and reply to the thread if you need further assistance.  ^BG,True
612368,"@AzureSupport Hi, I'm having an issue deploying some files to a web app. I'm using the %(RecursiveDir) value but it seems to be empty as I'm seeing all the files copied on the wwwroot directory, can you provide any help?",612367,@265636 Thanks for getting in touch. We're looking into this for you now and will provide an update shortly.  ^DY,True
612372,"@azuresupport #azTechHelp
I have issue related to performance of web application.
We develop and test in local with good performance. It takes 2-3s to load but when we publish to Azure server, it take 2-3 minutes to reload so our user complain so much.
Hope hear from you soon!",612369,"@265637 Hi there. Would you be to provide us with your Sub ID and the region affected?  ^SB
 https://t.co/EYpi1mphGM",True
612370,@AzureSupport My user is in SouthEast Asia and my server is in US. How can I move our offer to Singapore datacenter?,612373,@265637 We are investigating this and will have a response for you shortly.  ^SB,True
612374,"@AzureSupport Thank you! My user is almost in Asia , How can we move our server from US to Singapore DataCenter?",612375,@265637 This document should answer any questions you might have: https://t.co/oPxHMT6rog ^SB,True
612371,"@AzureSupport I am new user in Azure, where to get sub ID?",612376,@265637 This blog should help: https://t.co/EQDlTglTza Let us know ^SB,True
141664,"@AzureSupport ""Server not found"" again",141665,@147954 We'll raise your link internally so that an engineer responds. ^AL,True
612380,@azuresupport #azTechHelp Buen día. tengo problemas para generar el certificado raíz y el punto de conexión para poder genrar los certificados y que los usuarios puedan conectarse al servidor,612379,"@265638 We're here to help. We'll translate the best we can, but can only respond in English. Please DM us. https://t.co/ObUanPWteA  ^AL",True
194131,@AzureSupport Have posted here https://t.co/CPVm0cobCI  Thanks,387503,@161640 Thank you. We have alerted the team and an engineer should respond shortly.  ^PB,True
313803,"@azuresupport #azTechHelp  getting error while creating chat bot ""Initializing""",313804,"@190933 That's no good! Could you please DM with any error messages or screenshots please? ^PB
 https://t.co/EYpi1mphGM",True
617083,@AzureSupport I've literally just had the email so I'll assume it's been logged for now. Thanks,617082,@161684 Great! Feel free to keep us updated on your progress. ^SN,True
617085,Bit of a confusing message going on here folks @AzureSupport https://t.co/cqDYVpAbdh,617084,"@161684 Did you receive a case number? If you send it to us we can check if it reached our Support Team. ^SN
 https://t.co/EYpi1mphGM",True
141694,"@AzureSupport Yes, its Azure Funtions",141695,@147962 Thanks! Could you post about this on https://t.co/923oV1HGoY and send us the link? We'll get it to an engineer. ^SN,True
141702,"@azuresupport #azTechHelp Migrate Classic to ARM not working, -ProviderNamespace Microsoft.ClassicInfrastructureMigrate doesn't exist, please help",141703,@147963 Please review our documentation about Common errors during Classic to ARM migration: https://t.co/QCmutOzBHw ^SN,True
618681,"@AzureSupport Any reason why we'd be getting this error? We've re-installed, cleaned out temp folders to no avail. https://t.co/UMG38wJgeZ",618680,"@167340 Could you please direct message us with more information including your sub ID and region?  ^DY
 https://t.co/EYpi1mphGM",True
141687,"@AzureSupport if I install outlook from apple store, configure my O365 account (conditional access). this mobile appear in intune console or not?",141688,"@147961 Hi, here's some documentation that may help: https://t.co/oy7okL2rOt ^JI",True
313398,"@azuresupport #azTechHelp
Azure FunctionのoutputBlobのpath設定で、任意の可変的なファイル名を設定することができますか？",313399,"@190840 Hi there. We'll translate the best we can but can only respond in English. Please DM us for assistance. ^AB
 https://t.co/EYpi1mphGM",True
620338,@AzureSupport hay just figured it out that this is a problem with our intranet. Can access this through public internet. Sorry will remove the tweet,620337,"@267238 We're happy to hear you figured out the issue! If you ever need assistance with Azure, let us know. ^AB",True
620340,@118056 old portal is working and the https://t.co/LulqAavDFp{blah-blah} APIs as well @267239,620339,"@267238 Hi there! We'd like to look into this with you, but may need more than 140 characters. Could you DM us? ^BH
 https://t.co/EYpi1mphGM",True
621919,@AzureSupport £££££,621918,"@267608 Got it, if you ever need us, don't hesitate to reach out! ^JI",True
621921,@AzureSupport Thanks.. looks like I will have to move from the platfprm though to avoid PCI / GDPR compliance requests from our customers,621920,@267608 Have you considered an App Service Environment? ^TW,True
621923,@118056 How to I force a C# web app to use my TLS1.2 / SHA-2 certificate only?,621922,@267608 We've found some documentation that may help with that: https://t.co/Ji5ZYGEuy9 ^TW,True
629055,"@AzureSupport I'm recieving the following error when importing a .pbix file to create an Azure Analysis Services model:

Status: 500

Message: Multipart body length limit 134217728 exceeded.

ExceptionId: error data.exceptionId

Any thoughts?",629053,"@269030 Hi, how are you importing the file? ^JI",True
629054,@AzureSupport I'm importing the file using the Microsoft Azure Analysis Service Web designer,629056,@269030 We found a forum which may help with this. Can you review it: https://t.co/CzXDXtLzS1 ^TW,True
629057,@AzureSupport This is what I'm using https://t.co/BPaEvFy7zD,629059,"@269030 Hmmm. Can you send us your subscription ID in a private message? ^TW
 https://t.co/EYpi1mphGM",True
629062,@AzureSupport Do we've some documentation around SFTP security features  in Azure on Linux based platform. How reliable &amp; scalable solution would be as there will large number of files in Gb will be transferred with this application.,629060,@149406 We found a document which might be useful: https://t.co/1iuH3HeT9x Let us know ^SB,True
629061,"@AzureSupport No this is irrelevant, On Linux is what I am looking for",629063,@149406 Which Azure services are you using? ^JI,True
629064,@AzureSupport Gonna use SFTP from on prem to azure,629065,"@149406 Got it, you can take a look at this resource: https://t.co/SqnrejnJRv ^JI",True
629066,@AzureSupport Perfect thank you shall have a look at it and revert for clarifications if any; Appreciate all the help :),629067,"@149406 No problem, happy to help! ^JI",True
629069,"@AzureSupport Aghh. I spent this last 30 minutes doing a write up with pictures on the thread, just to get a ""Body text cannot contain images or links until we are able to verify your account."". what a waste.",629071,"@137803 Sorry about that, you can send us the pictures and we can share them internally. ^JI",True
629073,"@AzureSupport I think the data bloom I'm experience is from these types of files, as they exist for every job run.  Ironically the PDB appears bigger than the data being ingested/processed.  How can I prove / disprove this?",629070,@137803 We are investigating this and will have a response for you shortly.  ^SB,True
629075,"@AzureSupport that doesn't always make it true... ""{""code"":""Conflict"",""message"":""The subscription 'XXXXXX' is not registered to use microsoft.insights.""}.""",629074,"@137803 .pdb files are Program Databases, and are used for storing debugging information about a program. ^MM",True
629077,"@AzureSupport This requires application insights, no?  There has to be an easier way then getting involved in that.",629076,@137803 There doesn't seem to be anything in that documentation requiring application insights. The prerequisites are listed. ^MM,True
629080,"@AzureSupport my data at rest oddly, performs some odd jumps. from 500 mb to 300GB, but i have no idea how to figure out how or why. https://t.co/cd4XSlHiGp",629079,@137803 Have you enabled diagnostic logging? https://t.co/Yw3NqL8GZH ^MM,True
629084,"@azuresupport #azTechHelp ADLS, my data at rest seems really high.  how can I validate or identify the files/folder consuming most space?",629083,@137803 Great question! We are looking into this and will have a response soon. ^MM,True
632367,@azuresupport #azhelp: All our websites are unavailable. Our production environments are completely unavailable.,632366,@269890 Just following up. Are you still seeing issues? Let us know! ^AL,True
313628,@azuresupport #azTechHelp How to automate the start up of the Application Insights Status Monitor and Configure it for the correct resource?,313629,@190891 We found some helpful documentation for you. Check them out: https://t.co/4Ndwf49udk &amp; https://t.co/R5A0zELyau ^SN,True
633107,@azuresupport #azTechHelp,633105,"@270062 Hi, are you experiencing an issue we can look into? ^JI",True
633106,"@AzureSupport Yes, what do you need from me to look at?",633108,@270062 Could you please tell us more about the resources you are having issues with and the specific Western region? ^JI,True
633110,"@AzureSupport It says this: An Azure service outage may be impacting this subscription. But then said resolved, however our web app is very slow and not responding well at all.",633111,@270062 Could you please direct message us any messaging you are seeing in your Health History for the app? https://t.co/SS2AcJOEWS ^JI,True
633114,"@AzureSupport Yeah I tried setting up an HPC Pack, it said I selected too many cores and that my quota was 4, which is not enough.",633112,@151886 We recommend opening a support ticket to increase your quota here: https://t.co/ZyL8ggYqRm  ^TW,True
633113,"@AzureSupport Can you tell me what would be more effective - renting 1 powerful VM machine, or an HPC pack with multiple compute nodes?",633115,@151886 Can you post this to our forum here: https://t.co/BhIYB8fAnp and send us the link? We'd like an engineer to answer. ^TW,True
633116,"@AzureSupport https://t.co/Jbmo9Q5LaD

Thanks!",633117,@151886 Great! We'll get this raised to an engineer. ^TW,True
633118,@AzureSupport How do you get your files to a VM? Can you login to services like Google File Stream,633119,"@151886 including FTP, File Stream, or other file sync software are all available.  2 ^TW",True
633121,"@AzureSupport Thanks.

Do you know if the Data Science VM that Microsoft offers (that comes with Office) also includes the Excel Solver add-in?",633122,@151886 I wasn't able to find confirmation for this. You're welcome to make another forum post to address this as well though. ^TW,True
633123,@AzureSupport Are there any VMs that come with a working excel license or at least a trial? Several come with the program but not a license,633124,@151886 You could just use Microsoft office free trial! https://t.co/vNoms4MixH ^DO,True
633125,@AzureSupport I can’t download chrome or anything on my VM because it “Your current security settings do not allow this file to be downloaded”,633126,@151886 This might help! https://t.co/1y8xeSHfBK ^DO,True
633118,@AzureSupport How do you get your files to a VM? Can you login to services like Google File Stream,633120,@151886 A virtual machine is capable of anything a regular computer can do. Options  1 ^TW,True
633129,@AzureSupport best way to run advanced evolutionary optimizations in the Excel solver? VM? I need a good amount of cores.,633128,@151886 Probably a VM. You can take a look at our offerings here: https://t.co/8bzirn5Lrx ^TW,True
633134,No buy domain button appearing in Custom domain.@azuresupport #azhelp:,633132,"@270063 Hi, could you please direct message us a screenshot of what you are seeing? https://t.co/SS2AcJOEWS ^JI",True
633136,@AzureSupport Yo any updates? I'd love to share my experiences on how I have to go through customer support to get obscure (but well-written blog posts) on how to do simple things like throw up JS SPA's in your cloud!,633135,"@270064 We heard from the team and they are looking into it. In the meantime, share your thoughts here: https://t.co/FSd94qIGmM  ^TW",True
633139,This perfectly reflects my @AzureSupport experience. The support team is pretty solid tho! https://t.co/739Sy8BVWQ,633137,@270064 Thank you for bringing this to our attention. We have escalated this to the appropriate team. ^TW,True
141705,@AzureSupport @118056 Please advise when 70-535 certification will be available also what will be the basic diff in 70-534 &amp; 70-535.While going through the different source its bit confusing.,141706,"@147964 Hi, here's some documentation that might be helpful: https://t.co/09gEQGb6J4 ^JI",True
636458,@azuresupport #azTechHelp,636457,@270956 Hi there. What can we help you with? ^TW,True
636461,"@azuresupport #azTechHelp: Azure Backup - ""Job completed with warnings"" after the backup finishes. The files themselves seem to be okay. The error codes on the website seem to send me in a loop and offer no solution. Any ideas?",636459,@270957 Are you able to see which files failed to backup in the failed file list? ^TW,True
636460,@AzureSupport I am not.,636462,"@270957 Could you direct message us with the specific error codes and possible a screenshot? ^JN
 https://t.co/EYpi1mphGM",True
636466,@AzureSupport What is bandwidth speed for reading WASB objects to Azure VM v/s bandwidth of ADLS to Azure VM within the same region?,636464,@121376 Can you post this question to our forum: https://t.co/tReVpg9920 and send us the link? We'd like to engage an engineer. ^TW,True
636465,@AzureSupport Thank you team! Here is the link: https://t.co/V8591MrTKs,636467,@121376 We have escalated this internally and asked that the relevant team respond to your forum discussions. ^DO,True
636468,"@AzureSupport Hi Team, I am waiting for a response on that post :).",636469,@121376 We're sorry to see your has not yet been responded to. We'll raise this internally while requesting an engineer responds. ^AL,True
636470,@AzureSupport Thank you!,636471,@121376 You're most welcome! ^AL,True
636475,"@AzureSupport What is happening? Why I am getting this, tried 2 cards you are deducting the money and then giving me this. This is not fair at all. https://t.co/3Gn5K7ZZKy",636474,@270959 We recommend filing a free billing support case here: https://t.co/heO4tfFVts. Feel free to keep us updated.  ^TW,True
639297,"NetApp Expands Cloud Capabilities With NFS On Azure, Adds IBM Watson To Support Services. (Oct-2017) https://t.co/JIiCa7xTnN https://t.co/eUmvAD3cUx",639296,@271651 We're looking into this and will keep you updated.  ^MB,True
643933,"@AzureSupport Was solved, thanks.",643932,@272863 Excellent! Let us know if there's anything else we can assist with. We're here to help! ^TW,True
643935,"@AzureSupport Hello, i'm unable to sign in for a new free account at Azure, i already set up everything and when accept the agreement... https://t.co/yGqLHpDZuj",643934,@272863 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^DO,True
643938,"@azuresupport #azhelp:
Hello, my VM connection stops from time to time and windows inside VM restarts and i loose data, i need VM n restart.",643937,"@272864 Can you send us a private message? We need more than 150 characters to respond! ^TW
 https://t.co/EYpi1mphGM",True
643941,"@AzureSupport getting ridiculous, trying to submit support case, paid for support yesterday and still can't submit case.",643939,@272865 What happens when you try to create a billing support ticket? ^PB,True
643940,@AzureSupport Did that. They told me call tech support @ 800-642-7676. After talking to to that number for hours they said file a billing ticket. Circles!,643942,"@272865 Just checking in to see if you still require assistance. If so, please send us a Direct Message with a screenshot. ^BG",True
643940,@AzureSupport Did that. They told me call tech support @ 800-642-7676. After talking to to that number for hours they said file a billing ticket. Circles!,643943,@272865 We're sorry for the inconvenience. Could you DM us a screenshot of what displays in the portal when you go to file a case? ^JN,True
643946,"@azuresupport #azhelp: Can I allow a usr only to create FWRules to AZMySQL, so he can add IP but no access to any other res even in the rg?",643944,"@272866 If you could post here: https://t.co/7AoPoapVYl and send us the link, we can have an engineer better answer this.  ^PB",True
643945,@AzureSupport sure. here is the link: https://t.co/UqEFA2BYBx,643947,@272866 The forum was recently updated. Please review and reply to the thread if you need further assistance.  ^BG,True
643945,@AzureSupport sure. here is the link: https://t.co/UqEFA2BYBx,643948,@272866 Thank you! We've alerted the team and an engineer should respond shortly.  ^PB,True
439598,@AzureSupport what does one have to do to get an issue resolved? I’ve opened a billing ticket because Azure is UNDER charging us for the services we’re consuming and my assigned support rep doesn’t get it and has asked me to open another ticket with the tech team. Infuriated.,439600,"@219364 Can you provide us with the ticket number in a private message? We'd like to review the case. ^TW
 https://t.co/EYpi1mphGM",True
646372,@AzureSupport Is there any way I can debug the flow of information coming from hockeyapp? I have my hands completely tied =/,646371,@273492 We can't find any good documentation for this issue. We recommend keeping an eye on your forum post for a response. ^TW,True
646376,"@AzureSupport Here it is.
https://t.co/MScqt3L2hH",646374,@273492 Thank you for the link. Is there any documentation you followed to set up your App Insights? ^NA,True
646378,"@AzureSupport Iam so sorry, I will do that now, somehow I missed your last reply!",646377,@273492 No worries. Feel free to share the link with us when you are ready. ^NA,True
646380,@AzureSupport Any updates?!,646379,@273492 Does the document we provided provide some insight? Were you able to create a forum using the link given? ^NA,True
646385,"@azuresupport #azTechHelp Hey guys, I'm not sure why but my app data from Hockey app is not flowing into app insights, what should I do to debug what is going on?",646383,@273492 We are investigating this and will have a response for you shortly.  ^SB,True
648248,"@azuresupport #azcommunity
The page cannot be displayed because an internal server error has occurred. is the error after publishing",648247,@274034 Just checking back in. Are you still experiencing the issue? Let us know. ^TH,True
227162,@azuresupport #azhelp:How do I log a Storage Infrastructure issue? (I don’t have technical support on my Azure plan.),227164,@170190 then connect you with an engineer to further discuss the issue you are experiencing.  2 ^BG,True
650983,@AzureSupport done,650982,@274817 Thanks! We're looking into something for you and will get back to you soon. ^JN,True
650985,"@AzureSupport I already saw that. Mine was set to 1. I did try deleting it, but it had no effect. I then restored the entry.",650984,@274817 Got it. Could you please direct message us with your subscription ID? ^JN,True
650987,@AzureSupport Yesterday.,650986,@274817 We have documentation that may help. Is this the error message you are getting?: https://t.co/sYzDVs2HY1 ^JN,True
650989,"@azuresupport #azhelp:I had to reactivate my subscription now backups fail because my ""subscription is expired"", it's active.",650988,@274817 Sorry to hear you're having trouble. How recently was the subscription re-activated? ^JN,True
650991,@274818 Hi Gregor. Have you tried tweeting @AzureSupport ? They will be able to assist. Thanks!,650990,@118056 @274818 Hi! Yeah! We're here to help!,True
655612,@azuresupport #azhelp: Need some assistance with testing/setting up Azure CDN,655611,@275967 We can help with that! What issues are you having? ^TW,True
659242,"@AzureSupport Thx , i got it :)",659241,"@276971 No problem, happy to help! ^JI",True
659244,@AzureSupport Yeah i guess soo,659243,@276971 Here's some documentation that might help: https://t.co/FgOTyS3jXJ ^JI,True
659246,"@AzureSupport Hello, I am using Pay-As-You-Go and everytime when i got connect to portal azure , every-eachtime “Public IP adress” is being different but i wanna make it stable and same but i do not know how to do . How can i do that?",659245,"@276971 Hi, is the Public IP associated with an Azure VM? ^JI",True
137895,@azuresupport #azTechHelp None of our production machines can access https://t.co/Aua7ISvBQH. This started 2 hours ago. It seems to be a datacenter issue.,137896,@147070 Are you experiencing this issue for resources in a particular region? ^JI,True
659248,@azuresupport #azTechHelp I am trying to setup a Linux VM with LetsEncrypt but it fails due to not being able to ping domain. Can you help?,659247,"@276972 Sorry to hear you're having trouble. Could you direct message us with details on the issue? ^JN
 https://t.co/EYpi1mphGM",True
662388,@AzureSupport Why is WEBSITE_HOSTNAME returning the old slot value prior my swap happen? According to https://t.co/1li2zzxAem it should not...,662387,"@277822 Could you please direct message us with more information about what you are seeing?  ^DO
 https://t.co/EYpi1mphGM",True
662391,@azuresupport #azTechHelp ssh 접속이 안되어서 현재 부팅로그를 보면 Emergency mode 로 부팅이 되어 있는데 default mode 로 부팅하려면 어떻게 하면 되나요 ? ( 콘솔에 직접 access 할 수 있나요 ? ),662390,"@277823 We'll translate to the best of our abilities, but can only respond in English. We're reviewing your question, please standby. ^SE",True
665965,"@azuresupport #azTechHelp I set a firewall rule for my client ip, but I have been unable to connect to  my SQL database for over 24 hours. This has worked fine in the past. Please help",665964,@278642 Hi there. We're sorry to hear that. We're reviewing your question and will be with you shortly. Can you DM more details? ^SE,True
665968,@azuresupport #azTechHelp Question - how do we encrypt our disk at rest in Azure?  Does this work via KeyVault?,665967,@278643 Hi there. We're looking in to your question and will have a response shortly! ^SE,True
667481,I wonder if I actually really did delete an entire azure database server.  Azure is confusing at times.,667480,"@279096 Hi there. We're here to help! Feel free to DM us more information. ^SE
 https://t.co/EYpi1mphGM",True
667483,@AzureSupport Azure web Applications,667482,@279097 Was the documentation we sent helpful? Let us know! ^SE,True
667487,@azuresupport #azTechHelp Puedo poner mi propio dominio en una aplicacion web azure ?,667485,"@279097 We'll translate to the best of our abilities, but can only respond in English. Can you DM us with more details? ^SE
 https://t.co/EYpi1mphGM",True
667490,@AzureSupport thank you,667488,@279098 You have received a response to your forum post! Please review and let us know if we can assist further!  ^SE,True
667489,@AzureSupport your Support is just great. also replied to the message,667491,@279098 Great to hear! We're always happy to help  ^SE,True
667493,GREAT! the @AzureSupport is very responsive https://t.co/xp30RDbVXj,667492,@279098 We have escalated your post. Please stay tuned for a response and keep us posted! ^SE,True
667495,@AzureSupport It is working OK now. Thank you.,667494,@279099 Was there anything else you needed assistance with? We're always here to help! ^SE,True
667498,"@AzureSupport Not able to connect to my machines over Azure or browse any MS websites like https://t.co/aMtI7Wv2ps, any ideas? Checked from Pakistan, Canada, US machines..",667497,"@279099 Are you receiving any errors, and is this happening on multiple browsers? ^MM",True
669009,@azuresupport #azTechHelp how can I fix my damaged sudo after accidental recursive chmod of the  /usr/bin/sudo directory,669008,@279534 We're looking in to your question and will have a response shortly. ^SE,True
670252,The joy of waiting more than 48+ hours without any update from @AzureSupport for #Intune tenant to migrate between old and new portal #lifingtheenduserexperience,670250,@279873 Please help us improve the Azure experience. It'll take less than a minute: https://t.co/4BbVhmUgT9 ^DO,True
670255,@AzureSupport #aztechhelp keep getting an odbc error: unable to read data from the transport connection: an existinf connection was forcibly closed by remote host when running Power BI on Azure Data lake.,670254,"@279874 Could you please direct message us with more information about what you are seeing?  ^DO
 https://t.co/EYpi1mphGM",True
672884,@azuresupport #azTechHelp is it any way to view what search query a client typed in a custom search field? Been looking in Activity log but can't find it.,672883,@280521 We are looking into this now and will advise shortly. ^FC,True
672887,@AzureSupport Thanks. Found the cause of failure now. It's related to the subscription limit of CPU cores.,672886,"@280522 Understood, thanks for getting back to us. Please let us know if we can be of any further assistance. ^DY",True
672889,"@AzureSupport @118056 I didn't use any customized template.
The command I used is:
az vm create --location eastasia --resource-group production --image ""OpenLogic:CentOS:7.4:latest"" --name azure-proxy9 --size Standard_A1_v2 --admin-username kosun --nsg azure-proxy --availability-set azure-proxy-as",672888,@280522 Can you try creating the new VM via the Azure Portal? https://t.co/cukDLrZFe8 Let us know if you run into any issues. ^SN,True
672891,@118056 Failed to create the 10th instances. message: The template deployment 'vm_deploy_Q7QGemsPea4ZTlF4h9ay53t1ELZQiq55' is not valid according to the validation procedure. The tracking id is '3752906c-8156-4fc1-9e38-f528b77a4090'. See inner errors for details.,672890,@280522 @118056 We found a forum that outlines a few possible solutions. Please review and let us know how it goes: https://t.co/6CkZYsN2jV ^SN,True
